,Unnamed: 0,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
248,248,634745,Galloperdix,spadicea,,birds,Red Spurfowl,D Prem Prakash Garg,India,"Bengaluru, Bangalore Urban, Karnataka",12.7627,77.5984,850,call,uncertain,uncertain,field recording,//xeno-canto.org/634745,https://xeno-canto.org/634745/download,XC634745-2021_04_01_05_56_39a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/ffts/XC634745-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/ffts/XC634745-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/ffts/XC634745-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/ffts/XC634745-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/wave/XC634745-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/wave/XC634745-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WAMMNVTWTA/wave/XC634745-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,05:56,2021-04-01,2021-04-01,['Copsychus fulicatus'],Normalized the recording to -3db,no,no,no,,,no,,,44100
249,249,473855,Galloperdix,spadicea,stewarti,birds,Red Spurfowl,Frank Lambert,India,"Nr Munnar (not exact location) Kannan Devan Hills, Idukki, Kerala",10.0965,77.0582,1500,call,,,field recording,//xeno-canto.org/473855,https://xeno-canto.org/473855/download,XC473855-Galloperdix_spadicea_stewarti-FL X call Deshadan Resort Munnar 4Feb16 12.25pm LS119919a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473855-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473855-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473855-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473855-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473855-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473855-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473855-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:55,12:25,2016-02-04,2019-05-13,[],,no,no,yes,,,no,,,48000
250,250,409700,Galloperdix,spadicea,spadicea,birds,Red Spurfowl,Frank Lambert,India,"Melghat Tiger Reserve, Maharashtra",21.5834,77.3334,650,call,,,field recording,//xeno-canto.org/409700,https://xeno-canto.org/409700/download,XC409700-Galloperdix_spadicea_nom-FL Melgat 29Jan16 6.47am LS119520a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409700-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409700-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409700-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409700-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409700-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409700-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409700-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:36,06:47,2016-01-29,2018-04-07,[],,unknown,unknown,no,,,no,,,48000
251,251,312771,Galloperdix,spadicea,spadicea,birds,Red Spurfowl,Yogesh Patel,India,"Mumbai, Mumbai Suburban, Maharashtra",19.2032,72.9198,140,"alarm call, call",,juvenile,field recording,//xeno-canto.org/312771,https://xeno-canto.org/312771/download,XC312771-Red-Spurfowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC312771-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC312771-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC312771-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC312771-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC312771-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC312771-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC312771-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,13:00,2016-04-15,2016-04-18,[],Three Chicks Calling &  Adult responding inbetween,yes,yes,no,,,no,,,44100
252,252,209620,Galloperdix,spadicea,,birds,Red Spurfowl,Mandar Bhagat,India,"Pale-Velsao,Goa",15.3622,73.8918,10,"call, song",,,field recording,//xeno-canto.org/209620,https://xeno-canto.org/209620/download,XC209620-Red Spurfowl 08Jan15 05.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC209620-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC209620-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC209620-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC209620-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC209620-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC209620-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC209620-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,07:00,2015-01-08,2015-01-08,[],,no,no,no,,,no,,,48000
253,253,623939,Galloperdix,spadicea,,birds,Red Spurfowl,Jagdish Gopal Paithankar,India,Mangalore,,,22,aberrant,,,field recording,//xeno-canto.org/623939,https://xeno-canto.org/623939/download,"XC623939-Red_Spurfowl 22 Feb, 8.13 AM.mp3","{'small': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/ffts/XC623939-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/ffts/XC623939-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/ffts/XC623939-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/ffts/XC623939-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/wave/XC623939-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/wave/XC623939-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OZWMROMIGX/wave/XC623939-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,07:30,2021-02-22,2021-02-24,[],,yes,yes,no,,,no,,,48000
254,254,409701,Galloperdix,spadicea,spadicea,birds,Red Spurfowl,Frank Lambert,India,"Melghat Tiger Reserve, Maharashtra",21.5834,77.3334,650,call,,,field recording,//xeno-canto.org/409701,https://xeno-canto.org/409701/download,XC409701-Galloperdix_spadicea_nom-FL Melgat 29Jan16 6.49am LS119521b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409701-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409701-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409701-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409701-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409701-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409701-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409701-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:20,06:49,2016-01-29,2018-04-07,[],Same bird as  XC409700,unknown,unknown,no,,,no,,,48000
255,255,369223,Galloperdix,spadicea,,birds,Red Spurfowl,Peter Boesman,India,"Thekkady--Bamboo Grooves, Kumily Thekkady Road, Idukki County, Kerala",9.6031376,77.1668688,,call,,,field recording,//xeno-canto.org/369223,https://xeno-canto.org/369223/download,XC369223-LS104741 Red Spurfowl soft calls B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369223-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369223-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369223-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369223-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369223-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369223-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369223-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:13,17:00,2017-04-12,2017-05-12,[],Soft calls,unknown,unknown,unknown,,,no,,,44100
256,256,369221,Galloperdix,spadicea,,birds,Red Spurfowl,Peter Boesman,India,"Idamalayer Dam Road, Idukki County, Kerala",10.1962539,76.698035,,call,,,field recording,//xeno-canto.org/369221,https://xeno-canto.org/369221/download,XC369221-LS104531 Red Spurfowl calls B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369221-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369221-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369221-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:16,8:30,2017-04-10,2017-05-12,[],,unknown,unknown,unknown,,,no,,,44100
257,257,356035,Galloperdix,spadicea,,birds,Red Spurfowl,Mike Prince,India,"Chikballapur, Karnataka",13.3614,77.6721,1100,call,,,field recording,//xeno-canto.org/356035,https://xeno-canto.org/356035/download,XC356035-Red Spurfowl Galloperdix spadicea.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/ffts/XC356035-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/ffts/XC356035-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/ffts/XC356035-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/ffts/XC356035-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/wave/XC356035-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/wave/XC356035-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HMTFQVKEMW/wave/XC356035-large.png'}",//creativecommons.org/licenses/by-sa/4.0/,B,0:08,06:30,2017-02-18,2017-02-18,"['Psilopogon haemacephalus', 'Dicaeum erythrorhynchos']",,no,no,no,,,no,,,48000
258,258,325427,Galloperdix,spadicea,spadicea,birds,Red Spurfowl,Yogesh Patel,India,"Chaukul, Sindhudurg, Maharashtra",15.8657,74.0592,800,"call, song",male,,field recording,//xeno-canto.org/325427,https://xeno-canto.org/325427/download,XC325427-Red spurfowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC325427-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC325427-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC325427-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC325427-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC325427-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC325427-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC325427-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,9:00,2016-06-19,2016-07-04,[],,yes,yes,no,,,no,,,44100
259,259,162846,Galloperdix,spadicea,,birds,Red Spurfowl,Conrad Pinto,India,"Aldona, North Goa, Goa",15.5886,73.8765,0,"alarm call, call, song",,,field recording,//xeno-canto.org/162846,https://xeno-canto.org/162846/download,XC162846-red spurfowl aldona 18 oct 2012 6.13 am.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162846-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162846-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162846-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162846-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162846-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162846-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162846-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:26,06:13,2012-10-18,2014-01-03,[],,yes,yes,no,,,no,,,48000
260,260,162845,Galloperdix,spadicea,,birds,Red Spurfowl,Conrad Pinto,India,"Aldona, North Goa, Goa",15.5886,73.8765,0,"call, song",,,field recording,//xeno-canto.org/162845,https://xeno-canto.org/162845/download,XC162845-red spur fowl goncoi 21 oct 2012 8.43 am2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162845-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162845-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162845-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162845-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162845-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162845-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162845-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:32,08:44,2012-10-21,2014-01-03,[],,yes,yes,no,,,no,,,48000
261,261,162844,Galloperdix,spadicea,,birds,Red Spurfowl,Conrad Pinto,India,"Aldona, North Goa, Goa",15.5886,73.8765,0,call,,,field recording,//xeno-canto.org/162844,https://xeno-canto.org/162844/download,XC162844-red spur fowl goncoi 21 oct 2012 8.43 am.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162844-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162844-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162844-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/ffts/XC162844-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162844-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162844-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VKGELLURFO/wave/XC162844-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:24,08:43,2012-10-21,2014-01-03,[],,yes,yes,no,,,no,,,48000
262,262,104135,Galloperdix,spadicea,,birds,Red Spurfowl,vir joshi,India,mt. abu,24.619,72.762,1500,call,,,field recording,//xeno-canto.org/104135,https://xeno-canto.org/104135/download,red spur fowelx.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC104135-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC104135-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC104135-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC104135-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC104135-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC104135-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC104135-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:04,3:00 am,2012-05-29,2012-06-22,[],,unknown,unknown,unknown,,,no,,,44100
263,263,37584,Galloperdix,spadicea,,birds,Red Spurfowl,David Farrow,India,"Nagarhole National Park, Karnataka",12.050317,76.130705,?,song,,,field recording,//xeno-canto.org/37584,https://xeno-canto.org/37584/download,redspurfowl-india281102farrow.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37584-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37584-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37584-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37584-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/wave/XC37584-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/wave/XC37584-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/wave/XC37584-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:27,?:?,2002-11-28,2009-08-09,[],,unknown,unknown,unknown,,,no,,,44100
264,264,471046,Galloperdix,spadicea,,birds,Red Spurfowl,Tejaswini Limaye,India,"Bardez (near  Penha de França), North Goa, Goa",15.5334,73.8286,40,"call, song",,,field recording,//xeno-canto.org/471046,https://xeno-canto.org/471046/download,XC471046-2018_12_18_06_42_54mystery red spurfowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/ffts/XC471046-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/ffts/XC471046-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/ffts/XC471046-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/ffts/XC471046-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/wave/XC471046-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/wave/XC471046-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJQOXGNYFZ/wave/XC471046-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:25,06:42,2018-12-18,2019-05-06,[],,no,no,no,,,no,,,44100
265,265,469479,Galloperdix,spadicea,,birds,Red Spurfowl,Vivek Puliyeri,India,"Nilambur, Malappuram, Kerala",11.2759,76.2188,30,call,,,field recording,//xeno-canto.org/469479,https://xeno-canto.org/469479/download,XC469479-Red Spurfowl_Chaliyar Mukku_20160109_063548.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469479-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469479-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469479-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469479-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469479-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469479-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469479-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:30,06:35,2016-01-09,2019-04-29,[],,no,no,no,,,no,,,48000
266,266,409699,Galloperdix,spadicea,spadicea,birds,Red Spurfowl,Frank Lambert,India,"Melghat Tiger Reserve, Maharashtra",21.5834,77.3334,650,call,,,field recording,//xeno-canto.org/409699,https://xeno-canto.org/409699/download,XC409699-Galloperdix_spadicea_nom-FL Melgat 29Jan16 6.44am LS119519c.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409699-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409699-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC409699-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:25,06:44,2016-01-29,2018-04-07,[],,unknown,unknown,no,,,no,,,48000
267,267,395166,Galloperdix,spadicea,,birds,Red Spurfowl,Abhijeet Avate,India,"Panhala, Kolhapur, Maharashtra",16.8148,74.1111,950,alarm call,,,field recording,//xeno-canto.org/395166,https://xeno-canto.org/395166/download,XC395166-spur fowl mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/ffts/XC395166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/ffts/XC395166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/ffts/XC395166-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/ffts/XC395166-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/wave/XC395166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/wave/XC395166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NZDXFSPDPQ/wave/XC395166-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:31,07:30,2017-11-25,2017-12-05,[],,yes,yes,no,,,no,,,44100
268,268,369222,Galloperdix,spadicea,,birds,Red Spurfowl,Peter Boesman,India,"Idamalayer Dam Road, Idukki County, Kerala",10.1962539,76.698035,,call,,,field recording,//xeno-canto.org/369222,https://xeno-canto.org/369222/download,XC369222-LS104531 Red Spurfowl soft contact calls C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369222-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369222-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369222-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:11,8:30,2017-04-10,2017-05-12,[],Soft contact calls,unknown,unknown,unknown,,,no,,,44100
269,269,296423,Galloperdix,spadicea,,birds,Red Spurfowl,Vivek Puliyeri,India,"Nilambur, Malappuram, Kerala",11.2759,76.2188,30,call,,,field recording,//xeno-canto.org/296423,https://xeno-canto.org/296423/download,XC296423-Red Spurfowl_Nilambur_20151210_062700.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC296423-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC296423-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC296423-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC296423-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC296423-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC296423-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC296423-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:36,06:27,2015-12-10,2015-12-22,[],,no,no,no,,,no,,,48000
270,270,284532,Galloperdix,spadicea,,birds,Red Spurfowl,Vivek Puliyeri,India,"Aralam WLS, Kannur, Kerala",11.9676,75.772,70,call,,,field recording,//xeno-canto.org/284532,https://xeno-canto.org/284532/download,XC284532-Red Spurfowl_Aralam_20150314_063735.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC284532-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC284532-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC284532-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC284532-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC284532-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC284532-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC284532-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:42,06:30,2015-03-14,2015-10-10,['Geokichla citrina'],,no,no,no,,,no,,,44100
